"month","day","carrier","origin","orstate","dest","deststate","depart","delay","duration","distance"
"8","6","WN","DCA","VA","DAL","TX",418,0,154,1184
"8","6","F9","DCA","VA","DEN","CO",1077,0,194,1476
"4","4","AA","DCA","VA","DFW","TX",775,0,168,1192
"5","2","MQ","DCA","VA","MYR","SC",818,0,58,372
"5","3","OH","DCA","VA","RDU","NC",501,0,51,227
"8","5","YX","DCA","VA","BDL","CT",1326,0,56,313
"8","5","OH","DCA","VA","PIT","PA",602,0,37,204
"6","2","WN","DCA","VA","DAL","TX",1089,1,159,1184
"6","3","YX","DCA","VA","LGA","NY",548,0,41,214
"7","6","DL","DCA","VA","DTW","MI",718,0,62,405
"5","6","WN","DCA","VA","TPA","FL",986,0,109,814
"8","4","YX","DCA","VA","JFK","NY",742,0,48,213
"4","3","YX","DCA","VA","TPA","FL",507,0,107,814
"6","5","YX","DCA","VA","MSP","MN",918,0,138,931
"5","3","YX","DCA","VA","ROC","NY",1283,0,48,296
"6","2","DL","DCA","VA","LAX","CA",1033,0,308,2311
"7","5","OH","DCA","VA","VPS","FL",512,0,113,789
"6","6","YX","DCA","VA","ORD","IL",1076,1,112,612
"8","7","AA","DCA","VA","ORD","IL",1275,1,96,612
"7","6","OH","DCA","VA","CRW","WV",1055,0,44,249
"7","6","AS","DCA","VA","PDX","OR",1171,1,321,2350
"4","2","AA","DCA","VA","BOS","MA",859,1,63,399
"7","1","OH","DCA","VA","PVD","RI",596,0,59,356
"5","6","YX","DCA","VA","GRR","MI",1247,0,89,524
"5","1","YX","DCA","VA","JFK","NY",567,0,49,213
"7","5","YX","DCA","VA","DTW","MI",1401,1,62,405
"7","7","AA","DCA","VA","JFK","NY",1257,0,46,213
"8","5","YX","DCA","VA","GSP","SC",798,1,66,396
"7","4","YX","DCA","VA","BOS","MA",531,0,62,399
"6","5","AA","DCA","VA","BOS","MA",777,1,62,399
"6","7","MQ","DCA","VA","CMH","OH",927,0,51,323
"6","5","WN","DCA","VA","BNA","TN",620,0,78,562
"6","5","AA","DCA","VA","BOS","MA",474,0,69,399
"7","6","YX","DCA","VA","BOS","MA",595,0,67,399
"4","2","OH","DCA","VA","ECP","FL",488,0,110,769
"4","1","F9","DCA","VA","DEN","CO",1050,0,215,1476
"7","3","9E","DCA","VA","CVG","KY",1007,0,61,411
"5","1","OH","DCA","VA","LAN","MI",907,0,75,479
"7","6","WN","DCA","VA","MCO","FL",790,0,99,759
"8","2","YX","DCA","VA","LGA","NY",1200,0,37,214
"6","3","YX","DCA","VA","JFK","NY",1043,1,50,213
"6","4","OH","DCA","VA","PWM","ME",903,0,78,482
"7","1","DL","DCA","VA","ATL","GA",626,0,80,547
"6","1","WN","DCA","VA","BNA","TN",862,0,84,562
"7","5","OH","DCA","VA","JAN","MS",1243,1,125,860
"4","5","YV","DCA","VA","IAH","TX",959,0,196,1208
"8","1","WN","DCA","VA","BNA","TN",354,0,76,562
"8","4","WN","DCA","VA","MCO","FL",967,0,111,759
"7","7","OH","DCA","VA","VPS","FL",514,0,100,789
"7","1","AS","DCA","VA","SEA","WA",481,0,295,2329
"7","6","YX","DCA","VA","ACK","MA",756,0,64,405
"7","2","B6","DCA","VA","BOS","MA",555,0,69,399
"6","6","DL","DCA","VA","ATL","GA",493,0,80,547
"4","7","YX","DCA","VA","LGA","NY",1125,0,42,214
"5","4","AA","DCA","VA","MCO","FL",503,0,100,759
"8","1","AA","DCA","VA","ORD","IL",434,0,89,612
"5","3","OH","DCA","VA","ECP","FL",491,1,122,769
"5","1","YX","DCA","VA","TPA","FL",920,0,113,814
"5","7","AA","DCA","VA","CLT","NC",1049,0,58,331
"5","2","YX","DCA","VA","PNS","FL",516,0,115,816
"4","5","AA","DCA","VA","BOS","MA",532,0,60,399
"8","4","AA","DCA","VA","BOS","MA",1348,0,60,399
"7","6","WN","DCA","VA","AUS","TX",1070,1,169,1315
"8","3","AA","DCA","VA","PHX","AZ",969,0,249,1979
"7","6","OH","DCA","VA","ATL","GA",509,0,75,547
"6","3","DL","DCA","VA","ATL","GA",427,0,79,547
"5","6","WN","DCA","VA","TPA","FL",412,0,121,814
"7","6","AA","DCA","VA","PHX","AZ",481,0,242,1979
"8","1","YX","DCA","VA","JAX","FL",1194,0,90,634
"7","3","9E","DCA","VA","CVG","KY",987,0,65,411
"6","1","AA","DCA","VA","ORD","IL",878,0,100,612
"6","2","YX","DCA","VA","ORD","IL",384,0,87,612
"8","1","AA","DCA","VA","BOS","MA",895,0,54,399
"6","1","WN","DCA","VA","JAX","FL",811,0,92,634
"6","1","YX","DCA","VA","RDU","NC",518,0,39,227
"8","3","YX","DCA","VA","DSM","IA",1320,0,117,897
"4","3","AA","DCA","VA","LAX","CA",491,0,317,2311
"8","2","AA","DCA","VA","MIA","FL",913,0,131,919
"5","1","WN","DCA","VA","MKE","WI",836,1,95,634
"8","4","DL","DCA","VA","MSP","MN",914,0,130,931
"6","4","YX","DCA","VA","EYW","FL",831,1,157,1023
"4","7","OH","DCA","VA","ORF","VA",893,0,34,142
"5","1","WN","DCA","VA","JAX","FL",878,0,81,634
"8","6","OH","DCA","VA","SAV","GA",828,0,85,519
"6","4","YX","DCA","VA","CAE","SC",1187,0,60,408
"4","2","YX","DCA","VA","GSP","SC",610,0,64,396
"7","7","AA","DCA","VA","MCO","FL",548,1,100,759
"8","6","YX","DCA","VA","RSW","FL",840,1,154,892
"8","4","AA","DCA","VA","CLT","NC",391,0,58,331
"5","1","YX","DCA","VA","ORD","IL",1042,0,93,612
"7","2","WN","DCA","VA","TPA","FL",416,0,114,814
"8","5","AA","DCA","VA","CLT","NC",389,0,52,331
"5","3","OH","DCA","VA","SAV","GA",507,0,76,519
"5","3","OH","DCA","VA","ALB","NY",7,1,51,318
"5","1","OH","DCA","VA","BDL","CT",904,0,58,313
"8","2","AA","DCA","VA","ORD","IL",871,0,94,612
"4","7","YX","DCA","VA","BNA","TN",502,0,91,562
"7","3","OH","DCA","VA","HPN","NY",599,0,55,234
"4","3","YX","DCA","VA","VPS","FL",909,1,131,789
"7","2","AA","DCA","VA","LAX","CA",1119,0,276,2311
"5","6","YX","DCA","VA","HHH","SC",592,0,81,501
"4","2","DL","DCA","VA","JFK","NY",1027,0,46,213
"6","7","OH","DCA","VA","PWM","ME",1045,0,70,482
"8","3","OH","DCA","VA","TYS","TN",509,0,65,437
"4","7","OH","DCA","VA","MCI","MO",826,0,134,949
"5","3","AS","DCA","VA","SEA","WA",1023,0,311,2329
"4","2","YX","DCA","VA","LGA","NY",424,0,42,214
"6","3","AA","DCA","VA","TPA","FL",658,0,125,814
"5","3","DL","DCA","VA","ATL","GA",1008,0,94,547
"8","1","YX","DCA","VA","BOS","MA",415,0,71,399
"8","1","YX","DCA","VA","IND","IN",1283,1,90,500
"6","4","AA","DCA","VA","MIA","FL",720,0,127,919
"4","7","B6","DCA","VA","MCO","FL",1000,0,108,759
"7","4","OH","DCA","VA","MGM","AL",1248,0,104,693
"8","5","WN","DCA","VA","MDW","IL",928,1,88,601
"8","1","OH","DCA","VA","CAE","SC",506,0,62,408
"5","3","OH","DCA","VA","DAY","OH",1278,0,65,391
"8","6","B6","DCA","VA","MVY","MA",910,0,61,383
"6","4","B6","DCA","VA","FLL","FL",417,0,123,899
"7","2","B6","DCA","VA","FLL","FL",655,0,147,899
"5","1","YX","DCA","VA","JAX","FL",899,0,98,634
"7","5","YX","DCA","VA","ACK","MA",633,0,58,405
"8","7","YX","DCA","VA","CHS","SC",813,0,81,444
"8","1","YX","DCA","VA","RDU","NC",1203,0,42,227
"6","3","AA","DCA","VA","CLT","NC",501,0,53,331
"8","3","YX","DCA","VA","BUF","NY",912,0,47,296
"8","4","OH","DCA","VA","AGS","GA",817,0,74,468
"8","2","AA","DCA","VA","DFW","TX",1025,1,185,1192
"6","6","YX","DCA","VA","CLT","NC",1231,1,60,331
"4","1","OH","DCA","VA","SAV","GA",555,0,86,519
"5","7","OH","DCA","VA","ATL","GA",1097,1,83,547
"8","4","YX","DCA","VA","ORD","IL",1309,0,89,612
"5","4","AA","DCA","VA","MCO","FL",685,0,108,759
"8","7","AA","DCA","VA","LGA","NY",473,0,38,214
"7","3","AS","DCA","VA","SEA","WA",1046,0,308,2329
"8","6","MQ","DCA","VA","CVG","KY",601,0,68,411
"6","2","WN","DCA","VA","MCO","FL",980,0,104,759
"5","2","OH","DCA","VA","CHA","TN",1184,0,78,523
"7","3","UA","DCA","VA","DEN","CO",990,0,193,1476
"6","1","OH","DCA","VA","MGM","AL",1244,0,102,693
"8","1","AA","DCA","VA","LGA","NY",847,0,38,214
"8","4","YX","DCA","VA","BOS","MA",419,0,68,399
"6","1","YX","DCA","VA","IND","IN",912,0,72,500
"4","4","OH","DCA","VA","TLH","FL",978,0,108,716
"6","2","AA","DCA","VA","MIA","FL",1339,0,131,919
"5","2","WN","DCA","VA","MCO","FL",1054,0,103,759
"7","4","DL","DCA","VA","ATL","GA",1173,1,106,547
"6","6","OH","DCA","VA","MHT","NH",599,0,68,406
"5","2","YX","DCA","VA","ORD","IL",382,0,121,612
"4","7","YX","DCA","VA","MSY","LA",1197,0,132,969
"5","1","OH","DCA","VA","GSO","NC",907,0,50,248
"8","5","AA","DCA","VA","ORD","IL",1160,1,97,612
"5","2","OH","DCA","VA","CHS","SC",783,0,67,444
"7","4","AA","DCA","VA","DFW","TX",819,0,157,1192
"7","7","YX","DCA","VA","BDL","CT",893,1,65,313
"5","4","AA","DCA","VA","ORD","IL",1086,0,107,612
"6","3","WN","DCA","VA","MDW","IL",391,0,93,601
"5","2","AA","DCA","VA","CLT","NC",636,0,66,331
"4","6","OH","DCA","VA","PWM","ME",924,0,78,482
"4","4","WN","DCA","VA","BNA","TN",838,0,88,562
"8","3","MQ","DCA","VA","IND","IN",689,1,76,500
"8","1","AA","DCA","VA","ORD","IL",880,0,87,612
"5","2","AS","DCA","VA","LAX","CA",539,0,327,2311
"7","4","AA","DCA","VA","MIA","FL",989,1,120,919
"7","1","OH","DCA","VA","SAV","GA",1046,0,82,519
"4","5","YX","DCA","VA","CLT","NC",712,0,57,331
"6","7","YX","DCA","VA","DSM","IA",931,0,128,897
"6","1","AA","DCA","VA","LAX","CA",520,0,291,2311
"5","1","OH","DCA","VA","CLE","OH",630,1,51,310
"8","7","YX","DCA","VA","PIT","PA",898,0,38,204
"5","4","YX","DCA","VA","MHT","NH",1308,0,62,406
"7","4","WN","DCA","VA","JAX","FL",837,1,89,634
"8","7","OH","DCA","VA","GRR","MI",911,1,82,524
"6","7","YX","DCA","VA","ORD","IL",500,1,96,612
"4","1","YX","DCA","VA","JFK","NY",576,0,46,213
"6","7","YX","DCA","VA","LGA","NY",771,0,41,214
"7","4","YV","DCA","VA","IAH","TX",779,0,162,1208
"6","7","YX","DCA","VA","BNA","TN",957,1,82,562
"6","4","YX","DCA","VA","LGA","NY",551,0,38,214
"7","1","DL","DCA","VA","DTW","MI",359,0,65,405
"6","7","DL","DCA","VA","ATL","GA",493,0,87,547
"5","1","DL","DCA","VA","LAX","CA",1058,0,295,2311
"5","4","WN","DCA","VA","MCO","FL",476,0,99,759
"8","5","OH","DCA","VA","OKC","OK",1197,0,152,1158
"8","2","AA","DCA","VA","DFW","TX",329,0,154,1192
"7","4","B6","DCA","VA","SJU","PR",476,0,207,1554
"7","1","AA","DCA","VA","BOS","MA",1171,1,65,399
"5","4","WN","DCA","VA","BNA","TN",358,0,77,562
"6","5","OH","DCA","VA","PWM","ME",909,0,73,482
"8","7","UA","DCA","VA","ORD","IL",398,0,83,612
"5","5","AA","DCA","VA","BOS","MA",985,0,70,399
"7","6","YX","DCA","VA","BNA","TN",517,0,87,562
"4","1","AA","DCA","VA","MIA","FL",411,1,162,919
"6","2","WN","DCA","VA","STL","MO",1001,0,104,719
"4","1","MQ","DCA","VA","BNA","TN",865,0,89,562
"4","3","WN","DCA","VA","MDW","IL",390,0,89,601
"8","7","YX","DCA","VA","BGR","ME",591,0,90,590
"7","3","AA","DCA","VA","TPA","FL",522,0,115,814
"4","7","YX","DCA","VA","CHS","SC",943,1,78,444
"4","7","OH","DCA","VA","MSP","MN",898,1,122,931
"8","5","AA","DCA","VA","LAX","CA",1212,1,286,2311
"5","7","AA","DCA","VA","LGA","NY",775,0,41,214
"4","2","YX","DCA","VA","RSW","FL",497,0,132,892
"5","5","YX","DCA","VA","HHH","SC",563,1,81,501
"4","6","WN","DCA","VA","HOU","TX",774,0,189,1218
"8","4","OH","DCA","VA","DAY","OH",592,0,66,391
"8","7","YX","DCA","VA","CAE","SC",1175,0,66,408
"7","4","YX","DCA","VA","BGR","ME",1431,1,80,590
"7","3","OH","DCA","VA","LAN","MI",946,1,74,479
"8","2","AA","DCA","VA","MIA","FL",915,0,126,919
"8","1","OH","DCA","VA","MSY","LA",833,0,129,969
"8","5","AA","DCA","VA","CLT","NC",1037,0,53,331
"8","1","YX","DCA","VA","BOS","MA",416,0,64,399
"6","2","MQ","DCA","VA","PWM","ME",602,0,69,482
"6","5","AA","DCA","VA","MIA","FL",942,0,125,919
"7","4","OH","DCA","VA","CHS","SC",1254,0,67,444
"8","3","AA","DCA","VA","PHX","AZ",476,0,251,1979
"4","5","YX","DCA","VA","GSP","SC",611,0,62,396
"5","2","YX","DCA","VA","ORD","IL",1103,1,101,612
"4","6","YX","DCA","VA","ORD","IL",683,0,101,612
"4","1","AS","DCA","VA","SEA","WA",476,0,323,2329
"7","3","AA","DCA","VA","MCO","FL",715,0,110,759
"7","4","YX","DCA","VA","BUF","NY",63,1,46,296
"8","3","WN","DCA","VA","OMA","NE",829,1,139,1012
"6","2","OH","DCA","VA","AGS","GA",562,0,71,468
"8","2","OH","DCA","VA","DAY","OH",1339,0,62,391
"8","6","AA","DCA","VA","CLT","NC",678,1,63,331
"6","3","OH","DCA","VA","ECP","FL",498,0,100,769
"4","5","WN","DCA","VA","MDW","IL",1184,0,92,601
"7","4","AA","DCA","VA","DFW","TX",1202,1,156,1192
"4","7","AA","DCA","VA","CLT","NC",500,0,60,331
"6","7","B6","DCA","VA","BOS","MA",670,1,66,399
"7","4","OH","DCA","VA","MHT","NH",622,0,65,406
"5","7","B6","DCA","VA","MCO","FL",476,0,110,759
"5","6","AA","DCA","VA","MIA","FL",807,0,120,919
"8","6","WN","DCA","VA","MCO","FL",1187,1,119,759
"7","2","MQ","DCA","VA","CMH","OH",908,0,51,323
"4","7","YX","DCA","VA","BUF","NY",1274,0,50,296
"5","5","WN","DCA","VA","MCO","FL",478,0,119,759
"5","7","AA","DCA","VA","MCO","FL",500,0,102,759
"8","3","AA","DCA","VA","ORD","IL",581,0,96,612
"7","7","AA","DCA","VA","ORD","IL",1000,0,93,612
"5","5","OH","DCA","VA","BDL","CT",630,0,49,313
"6","3","YX","DCA","VA","BOS","MA",415,0,64,399
"7","5","AA","DCA","VA","ORD","IL",436,0,93,612
"6","7","DL","DCA","VA","MSP","MN",774,0,155,931
"6","6","AA","DCA","VA","LAX","CA",521,0,294,2311
"6","4","YX","DCA","VA","BNA","TN",1195,0,81,562
"5","4","DL","DCA","VA","JFK","NY",1034,0,43,213
"4","4","UA","DCA","VA","DEN","CO",970,0,216,1476
"4","7","OH","DCA","VA","ALB","NY",1303,0,57,318
"5","2","YX","DCA","VA","CHS","SC",563,0,83,444
"8","7","AA","DCA","VA","LAX","CA",1116,0,295,2311
"6","2","OH","DCA","VA","MHT","NH",638,1,64,406
"5","1","OH","DCA","VA","HPN","NY",608,0,51,234
"8","3","AA","DCA","VA","CLT","NC",389,0,68,331
"6","3","YX","DCA","VA","BGR","ME",900,0,91,590
"6","3","MQ","DCA","VA","CMH","OH",912,0,50,323
"4","6","OH","DCA","VA","CRW","WV",1180,0,43,249
"6","7","OH","DCA","VA","TLH","FL",1208,0,92,716
"4","2","WN","DCA","VA","RSW","FL",658,0,127,892
"5","2","OH","DCA","VA","OKC","OK",996,1,155,1158
"4","4","OH","DCA","VA","OKC","OK",1198,0,168,1158
"4","4","OH","DCA","VA","DAY","OH",1294,1,69,391
"7","4","OH","DCA","VA","PVD","RI",593,0,53,356
"8","4","MQ","DCA","VA","MCI","MO",609,0,131,949
"5","5","AA","DCA","VA","ORD","IL",730,0,93,612
"4","6","DL","DCA","VA","JFK","NY",1027,0,44,213
"4","4","AA","DCA","VA","MIA","FL",498,0,139,919
"7","4","YX","DCA","VA","IND","IN",936,1,86,500
"6","2","YX","DCA","VA","CHS","SC",1078,0,76,444
"6","4","OO","DCA","VA","MSP","MN",772,0,133,931
"8","3","DL","DCA","VA","ATL","GA",1061,0,76,547
"8","6","DL","DCA","VA","LAX","CA",1044,0,298,2311
"6","5","AA","DCA","VA","BOS","MA",600,0,68,399
"8","7","YV","DCA","VA","IAH","TX",1135,0,152,1208
"7","1","OH","DCA","VA","MGM","AL",1250,0,97,693
"8","5","AS","DCA","VA","SEA","WA",480,0,295,2329
"7","5","WN","DCA","VA","MDW","IL",368,0,90,601
"5","4","AA","DCA","VA","BOS","MA",595,0,64,399
"6","5","YX","DCA","VA","EYW","FL",841,1,157,1023
"7","6","YX","DCA","VA","LGA","NY",603,0,37,214
"4","4","YX","DCA","VA","SYR","NY",1278,0,50,298
"4","6","OH","DCA","VA","ECP","FL",825,0,112,769
"7","5","YX","DCA","VA","ACK","MA",905,0,62,405
"5","5","YX","DCA","VA","MHT","NH",1316,0,64,406
"8","3","YX","DCA","VA","SAV","GA",553,0,89,519
"7","3","OH","DCA","VA","STL","MO",512,0,110,719
"6","5","AA","DCA","VA","CLT","NC",920,0,56,331
"5","5","YX","DCA","VA","PBI","FL",515,0,139,857
"4","5","AA","DCA","VA","MIA","FL",497,0,131,919
"4","1","OH","DCA","VA","PVD","RI",1281,0,61,356
"8","6","DL","DCA","VA","DTW","MI",1154,1,73,405
"6","7","AA","DCA","VA","BOS","MA",688,1,63,399
"6","5","B6","DCA","VA","FLL","FL",713,1,126,899
"8","5","YX","DCA","VA","RDU","NC",1190,0,40,227
"4","4","OH","DCA","VA","MYR","SC",571,0,71,372
"7","2","YX","DCA","VA","SAV","GA",540,0,86,519
"8","1","OH","DCA","VA","TLH","FL",1242,1,92,716
"8","6","DL","DCA","VA","ATL","GA",423,0,78,547
"5","1","MQ","DCA","VA","ORF","VA",592,0,36,142
"6","1","WN","DCA","VA","ATL","GA",362,0,78,547
"8","2","AA","DCA","VA","LAS","NV",502,0,266,2089
"4","4","AA","DCA","VA","DFW","TX",534,0,172,1192
"4","1","UA","DCA","VA","IAH","TX",352,0,168,1208
"6","2","WN","DCA","VA","MCO","FL",476,0,105,759
"6","7","AA","DCA","VA","TPA","FL",781,1,111,814
"5","4","WN","DCA","VA","DAL","TX",377,0,162,1184
"6","5","DL","DCA","VA","ATL","GA",632,0,77,547
"8","3","YX","DCA","VA","LGA","NY",426,0,39,214
"7","6","AS","DCA","VA","SEA","WA",1070,0,325,2329
"4","5","AA","DCA","VA","MCO","FL",1177,0,110,759
"6","1","OH","DCA","VA","PWM","ME",900,0,66,482
"8","1","YX","DCA","VA","ROC","NY",1355,1,52,296
"8","4","DL","DCA","VA","ATL","GA",945,1,85,547
"6","1","OH","DCA","VA","PVD","RI",597,1,74,356
"7","1","YX","DCA","VA","ATL","GA",736,0,85,547
"5","1","B6","DCA","VA","FLL","FL",409,0,135,899
"5","1","YX","DCA","VA","EWR","NJ",447,0,36,199
"8","4","AA","DCA","VA","TPA","FL",1212,0,125,814
"5","7","AA","DCA","VA","BOS","MA",983,0,61,399
"8","4","AA","DCA","VA","LGA","NY",724,1,43,214
"7","4","OH","DCA","VA","STL","MO",1182,0,111,719
"6","1","AA","DCA","VA","DFW","TX",417,1,239,1192
"5","7","WN","DCA","VA","MDW","IL",755,0,85,601
"5","2","WN","DCA","VA","MCO","FL",1053,0,103,759
"8","1","AA","DCA","VA","MIA","FL",352,0,127,919
"4","2","AA","DCA","VA","LAX","CA",492,0,315,2311
"8","1","MQ","DCA","VA","CVG","KY",1264,1,84,411
"7","4","OH","DCA","VA","ALB","NY",627,1,62,318
"8","3","YX","DCA","VA","BDL","CT",1326,0,52,313
"8","6","OH","DCA","VA","DAY","OH",604,0,59,391
"4","2","AA","DCA","VA","BOS","MA",809,0,63,399
"8","5","OH","DCA","VA","SAV","GA",1039,1,83,519
"4","7","WN","DCA","VA","MCO","FL",511,0,119,759
"5","6","OH","DCA","VA","LAN","MI",891,0,70,479
"5","6","YX","DCA","VA","EYW","FL",506,0,141,1023
"6","3","DL","DCA","VA","MSP","MN",1131,1,148,931
"8","2","YX","DCA","VA","IND","IN",601,0,78,500
"5","2","YX","DCA","VA","RDU","NC",1200,0,46,227
"7","3","YX","DCA","VA","IND","IN",928,1,85,500
"8","6","YX","DCA","VA","CHS","SC",902,0,76,444
"8","5","OH","DCA","VA","STL","MO",842,0,97,719
"5","4","OH","DCA","VA","BNA","TN",505,1,89,562
"8","7","AA","DCA","VA","CLT","NC",514,0,67,331
"6","4","WN","DCA","VA","HOU","TX",377,0,160,1218
"6","4","YX","DCA","VA","HSV","AL",1020,0,84,613
"5","5","YX","DCA","VA","TPA","FL",909,0,112,814
"4","3","YX","DCA","VA","MHT","NH",1282,0,62,406
"5","7","OH","DCA","VA","PHL","PA",400,0,30,119
"5","1","WN","DCA","VA","BNA","TN",1131,0,83,562
"5","2","B6","DCA","VA","FLL","FL",669,0,128,899
"6","6","YX","DCA","VA","LGA","NY",554,0,44,214
"4","5","OH","DCA","VA","DAY","OH",1280,0,65,391
"8","4","B6","DCA","VA","FLL","FL",415,0,127,899
"8","2","OH","DCA","VA","BTV","VT",605,0,63,437
"7","3","OH","DCA","VA","ALB","NY",1324,0,54,318
"7","1","YX","DCA","VA","DSM","IA",1328,0,124,897
"6","6","AA","DCA","VA","CLT","NC",923,0,51,331
"8","6","YX","DCA","VA","ACK","MA",860,1,61,405
"4","1","MQ","DCA","VA","XNA","AR",1172,0,148,963
"6","1","YX","DCA","VA","BDL","CT",944,1,54,313
"8","4","AA","DCA","VA","MIA","FL",429,1,144,919
"5","5","OH","DCA","VA","TLH","FL",1181,0,92,716
"6","5","YX","DCA","VA","BGR","ME",599,0,82,590
"6","6","AA","DCA","VA","MIA","FL",418,0,133,919
"7","1","AA","DCA","VA","BOS","MA",1199,0,60,399
"5","1","AA","DCA","VA","ORD","IL",733,0,90,612
"5","2","YX","DCA","VA","CHS","SC",551,0,69,444
"5","5","AA","DCA","VA","DFW","TX",1023,0,166,1192
"4","3","OH","DCA","VA","ALB","NY",1294,0,57,318
"6","3","AA","DCA","VA","MCO","FL",1082,1,110,759
"7","5","OH","DCA","VA","VPS","FL",518,0,107,789
"8","2","OH","DCA","VA","MSY","LA",832,0,128,969
"6","2","AS","DCA","VA","SEA","WA",480,0,310,2329
"7","6","YX","DCA","VA","CLT","NC",1238,1,57,331
"8","2","YX","DCA","VA","JFK","NY",970,0,44,213
"6","2","OH","DCA","VA","ALB","NY",1326,1,58,318
"6","3","YX","DCA","VA","BNA","TN",550,1,84,562
"7","7","YX","DCA","VA","MYR","SC",510,0,59,372
"6","2","WN","DCA","VA","ATL","GA",927,0,81,547
"4","1","OH","DCA","VA","ALB","NY",622,0,58,318
"4","2","YX","DCA","VA","IND","IN",592,0,76,500
"4","3","OH","DCA","VA","ORF","VA",1185,0,34,142
"7","3","AA","DCA","VA","ORD","IL",430,0,95,612
"7","7","OH","DCA","VA","ROC","NY",921,0,52,296
"7","1","AA","DCA","VA","LGA","NY",595,0,36,214
"7","4","WN","DCA","VA","TPA","FL",415,0,116,814
"8","5","AA","DCA","VA","BOS","MA",1371,1,62,399
"6","7","YX","DCA","VA","BDL","CT",925,1,50,313
"8","7","AA","DCA","VA","LGA","NY",475,0,38,214
"8","5","AA","DCA","VA","DFW","TX",555,0,148,1192
"4","7","OH","DCA","VA","HSV","AL",834,0,96,613
"4","7","B6","DCA","VA","BOS","MA",963,1,64,399
"6","5","AA","DCA","VA","JFK","NY",900,0,41,213
"6","3","OH","DCA","VA","DAY","OH",1380,1,66,391
"6","3","YX","DCA","VA","CAE","SC",821,0,62,408
"5","3","AA","DCA","VA","DFW","TX",926,0,178,1192
"4","4","YX","DCA","VA","BDL","CT",898,0,52,313
"8","1","OH","DCA","VA","ALB","NY",1384,1,55,318
"5","1","OH","DCA","VA","ECP","FL",826,0,100,769
"7","1","OH","DCA","VA","PVD","RI",1015,1,54,356
"4","7","AA","DCA","VA","LGA","NY",900,0,38,214
"8","5","AA","DCA","VA","CLT","NC",1016,0,57,331
"8","4","YX","DCA","VA","MYR","SC",530,0,61,372
"7","1","YX","DCA","VA","BOS","MA",415,0,93,399
"5","1","AA","DCA","VA","LGA","NY",772,0,37,214
"7","3","YX","DCA","VA","CHS","SC",1068,0,78,444
"5","1","AA","DCA","VA","CLT","NC",527,1,54,331
"7","5","UA","DCA","VA","ORD","IL",1105,1,95,612
"5","5","OH","DCA","VA","CLE","OH",596,0,51,310
"8","7","WN","DCA","VA","MCO","FL",373,0,103,759
"6","3","DL","DCA","VA","ATL","GA",1002,0,85,547
"7","3","OH","DCA","VA","CRW","WV",1398,1,41,249
"6","2","OH","DCA","VA","TLH","FL",1233,1,103,716
"6","2","AA","DCA","VA","LGA","NY",1114,1,44,214
"5","6","AA","DCA","VA","CLT","NC",504,0,59,331
"5","4","MQ","DCA","VA","CVG","KY",609,0,63,411
"5","7","AA","DCA","VA","CLT","NC",820,0,54,331
"6","6","YX","DCA","VA","MVY","MA",660,0,65,383
"6","2","AA","DCA","VA","JFK","NY",921,1,51,213
"4","2","AA","DCA","VA","BOS","MA",1060,0,67,399
"4","4","OH","DCA","VA","HPN","NY",611,0,56,234
"8","6","UA","DCA","VA","ORD","IL",403,0,91,612
"5","1","OH","DCA","VA","ECP","FL",515,0,109,769
"7","5","B6","DCA","VA","MVY","MA",907,0,59,383
"6","2","OH","DCA","VA","BTV","VT",604,0,66,437
"8","2","AA","DCA","VA","BOS","MA",1346,0,65,399
"6","4","AA","DCA","VA","BOS","MA",1321,1,57,399
"7","2","OH","DCA","VA","MGM","AL",1248,0,99,693
"6","3","OH","DCA","VA","AGS","GA",816,0,71,468
"4","5","OH","DCA","VA","PWM","ME",1276,0,71,482
"4","3","OO","DCA","VA","IAH","TX",503,0,195,1208
"8","5","OH","DCA","VA","GRR","MI",1275,1,88,524
"7","4","AA","DCA","VA","ORD","IL",941,1,102,612
"4","2","F9","DCA","VA","DEN","CO",418,0,210,1476
"7","3","OH","DCA","VA","ALB","NY",607,1,62,318
"5","3","AA","DCA","VA","LAX","CA",509,0,289,2311
"5","4","OH","DCA","VA","PWM","ME",912,0,74,482
"8","2","YX","DCA","VA","MSY","LA",510,0,144,969
"7","3","YX","DCA","VA","DSM","IA",1389,1,126,897
"8","4","AA","DCA","VA","BOS","MA",473,0,69,399
"8","1","OH","DCA","VA","MSY","LA",837,1,145,969
"8","2","AS","DCA","VA","SEA","WA",480,0,297,2329
"4","1","YX","DCA","VA","ATL","GA",893,0,87,547
"8","6","9E","DCA","VA","CVG","KY",822,0,64,411
"4","5","AA","DCA","VA","CLT","NC",507,0,58,331
"4","4","AA","DCA","VA","DFW","TX",791,0,178,1192
"8","5","OH","DCA","VA","AVL","NC",827,0,56,384
"6","4","AA","DCA","VA","LAX","CA",1119,0,286,2311
"5","3","AA","DCA","VA","ORD","IL",728,0,101,612
"6","2","WN","DCA","VA","MDW","IL",376,0,88,601
"8","7","WN","DCA","VA","MKE","WI",645,1,91,634
"7","6","AA","DCA","VA","LAS","NV",518,0,259,2089
"5","5","B6","DCA","VA","MCO","FL",1182,0,106,759
"6","4","YX","DCA","VA","EYW","FL",505,1,141,1023
"7","2","AA","DCA","VA","ORD","IL",744,0,97,612
"6","7","AA","DCA","VA","CLT","NC",327,0,51,331
