month,day,carrier,origin,orstate,dest,deststate,depart,delay,duration,distance
June,Sunday,PSA Airlines,DCA,VA,PVD,RI,601,0,56,356
June,Wednesday,PSA Airlines,DCA,VA,PVD,RI,596,0,55,356
June,Thursday,PSA Airlines,DCA,VA,PVD,RI,595,0,57,356
June,Saturday,PSA Airlines,DCA,VA,PVD,RI,591,0,59,356
June,Sunday,PSA Airlines,DCA,VA,PVD,RI,599,0,57,356
June,Wednesday,PSA Airlines,DCA,VA,PVD,RI,597,0,53,356
June,Thursday,PSA Airlines,DCA,VA,PVD,RI,597,0,59,356
June,Friday,PSA Airlines,DCA,VA,PVD,RI,615,0,56,356
June,Saturday,PSA Airlines,DCA,VA,PVD,RI,591,0,61,356
June,Sunday,PSA Airlines,DCA,VA,PVD,RI,588,0,61,356
June,Monday,PSA Airlines,DCA,VA,PVD,RI,594,0,61,356
June,Tuesday,PSA Airlines,DCA,VA,PVD,RI,601,0,60,356
June,Saturday,PSA Airlines,DCA,VA,MSY,LA,831,0,137,969
June,Monday,PSA Airlines,DCA,VA,MSY,LA,832,0,132,969
June,Tuesday,PSA Airlines,DCA,VA,MSY,LA,832,0,128,969
June,Saturday,PSA Airlines,DCA,VA,MSY,LA,834,0,133,969
June,Monday,PSA Airlines,DCA,VA,MSY,LA,830,0,134,969
June,Tuesday,PSA Airlines,DCA,VA,MSY,LA,836,0,126,969
June,Saturday,PSA Airlines,DCA,VA,MSY,LA,830,0,134,969
June,Sunday,PSA Airlines,DCA,VA,MSY,LA,832,0,130,969
June,Monday,PSA Airlines,DCA,VA,MSY,LA,837,0,143,969
June,Wednesday,PSA Airlines,DCA,VA,MSY,LA,829,0,133,969
June,Thursday,PSA Airlines,DCA,VA,MSY,LA,832,0,123,969
June,Saturday,PSA Airlines,DCA,VA,MSY,LA,829,0,126,969
June,Sunday,PSA Airlines,DCA,VA,MSY,LA,854,0,124,969
June,Monday,PSA Airlines,DCA,VA,MSY,LA,832,0,127,969
June,Tuesday,PSA Airlines,DCA,VA,MSY,LA,832,0,124,969
June,Sunday,PSA Airlines,DCA,VA,ALB,NY,1327,0,51,318
June,Friday,PSA Airlines,DCA,VA,ALB,NY,1319,0,53,318
June,Monday,PSA Airlines,DCA,VA,ALB,NY,1329,0,52,318
June,Thursday,PSA Airlines,DCA,VA,ALB,NY,1324,0,59,318
June,Friday,PSA Airlines,DCA,VA,ALB,NY,1323,0,56,318
June,Sunday,PSA Airlines,DCA,VA,ALB,NY,1335,0,54,318
June,Tuesday,PSA Airlines,DCA,VA,ALB,NY,1325,0,53,318
June,Wednesday,PSA Airlines,DCA,VA,ALB,NY,1321,0,51,318
June,Friday,PSA Airlines,DCA,VA,ALB,NY,1318,0,57,318
June,Tuesday,PSA Airlines,DCA,VA,ALB,NY,1324,0,58,318
June,Tuesday,PSA Airlines,DCA,VA,MGM,AL,1169,0,102,693
June,Wednesday,PSA Airlines,DCA,VA,MGM,AL,1171,0,105,693
June,Tuesday,PSA Airlines,DCA,VA,ALB,NY,622,0,58,318
June,Wednesday,PSA Airlines,DCA,VA,ALB,NY,623,0,55,318
June,Thursday,PSA Airlines,DCA,VA,ALB,NY,596,0,57,318
June,Friday,PSA Airlines,DCA,VA,ALB,NY,607,0,54,318
June,Sunday,PSA Airlines,DCA,VA,ALB,NY,599,0,57,318
June,Monday,PSA Airlines,DCA,VA,ALB,NY,598,0,57,318
June,Wednesday,PSA Airlines,DCA,VA,ALB,NY,597,0,55,318
June,Friday,PSA Airlines,DCA,VA,ALB,NY,599,0,56,318
June,Sunday,PSA Airlines,DCA,VA,ALB,NY,591,0,62,318
June,Monday,PSA Airlines,DCA,VA,ALB,NY,597,0,58,318
June,Tuesday,PSA Airlines,DCA,VA,ALB,NY,593,0,50,318
June,Wednesday,PSA Airlines,DCA,VA,ALB,NY,593,0,58,318
June,Thursday,PSA Airlines,DCA,VA,ALB,NY,608,0,56,318
June,Friday,PSA Airlines,DCA,VA,ALB,NY,599,0,58,318
June,Sunday,PSA Airlines,DCA,VA,ALB,NY,594,0,56,318
June,Monday,PSA Airlines,DCA,VA,ALB,NY,593,0,56,318
June,Tuesday,PSA Airlines,DCA,VA,ALB,NY,601,0,56,318
June,Wednesday,PSA Airlines,DCA,VA,ALB,NY,594,0,50,318
June,Thursday,PSA Airlines,DCA,VA,ALB,NY,597,0,53,318
June,Friday,PSA Airlines,DCA,VA,ALB,NY,598,0,57,318
June,Sunday,PSA Airlines,DCA,VA,ALB,NY,602,0,59,318
June,Monday,PSA Airlines,DCA,VA,ALB,NY,595,0,57,318
June,Tuesday,PSA Airlines,DCA,VA,ALB,NY,598,0,56,318
June,Wednesday,PSA Airlines,DCA,VA,ALB,NY,594,0,58,318
June,Tuesday,PSA Airlines,DCA,VA,LAN,MI,896,0,77,479
June,Wednesday,PSA Airlines,DCA,VA,LAN,MI,900,0,75,479
June,Tuesday,PSA Airlines,DCA,VA,CHA,TN,1175,0,75,523
June,Tuesday,PSA Airlines,DCA,VA,MYR,SC,597,0,60,372
June,Wednesday,PSA Airlines,DCA,VA,MYR,SC,597,0,63,372
June,Thursday,PSA Airlines,DCA,VA,PVD,RI,919,0,61,356
June,Monday,PSA Airlines,DCA,VA,PVD,RI,908,0,60,356
June,Monday,PSA Airlines,DCA,VA,PVD,RI,905,0,58,356
June,Tuesday,PSA Airlines,DCA,VA,PVD,RI,910,0,58,356
June,Wednesday,PSA Airlines,DCA,VA,PVD,RI,906,0,55,356
June,Thursday,PSA Airlines,DCA,VA,PVD,RI,916,0,65,356
June,Monday,PSA Airlines,DCA,VA,PVD,RI,907,0,59,356
June,Tuesday,PSA Airlines,DCA,VA,PVD,RI,904,0,64,356
June,Wednesday,PSA Airlines,DCA,VA,PVD,RI,908,0,54,356
June,Thursday,PSA Airlines,DCA,VA,PVD,RI,910,0,60,356
June,Monday,PSA Airlines,DCA,VA,PVD,RI,910,0,59,356
June,Tuesday,PSA Airlines,DCA,VA,PVD,RI,930,0,61,356
June,Wednesday,PSA Airlines,DCA,VA,PVD,RI,906,0,57,356
June,Saturday,PSA Airlines,DCA,VA,MLB,FL,522,0,109,769
June,Saturday,PSA Airlines,DCA,VA,MLB,FL,525,0,115,769
June,Saturday,PSA Airlines,DCA,VA,MLB,FL,522,0,111,769
June,Saturday,PSA Airlines,DCA,VA,MLB,FL,528,0,107,769
June,Tuesday,PSA Airlines,DCA,VA,CHS,SC,788,0,71,444
June,Wednesday,PSA Airlines,DCA,VA,CHS,SC,784,0,72,444
June,Tuesday,PSA Airlines,DCA,VA,AGS,GA,562,0,71,468
June,Wednesday,PSA Airlines,DCA,VA,AGS,GA,560,0,75,468
June,Tuesday,PSA Airlines,DCA,VA,ALB,NY,1293,0,58,318
June,Wednesday,PSA Airlines,DCA,VA,ALB,NY,1293,0,56,318
June,Thursday,PSA Airlines,DCA,VA,TYS,TN,1198,0,71,437
June,Friday,PSA Airlines,DCA,VA,TYS,TN,1188,0,67,437
June,Sunday,PSA Airlines,DCA,VA,TYS,TN,1187,0,61,437
June,Monday,PSA Airlines,DCA,VA,TYS,TN,1185,0,66,437
June,Tuesday,PSA Airlines,DCA,VA,TYS,TN,1193,0,63,437
June,Friday,PSA Airlines,DCA,VA,TYS,TN,1182,0,63,437
June,Sunday,PSA Airlines,DCA,VA,TYS,TN,1196,0,65,437
June,Monday,PSA Airlines,DCA,VA,TYS,TN,1186,0,67,437
June,Tuesday,PSA Airlines,DCA,VA,TYS,TN,1179,0,65,437
June,Thursday,PSA Airlines,DCA,VA,TYS,TN,1188,0,64,437
June,Friday,PSA Airlines,DCA,VA,TYS,TN,1184,0,63,437
June,Sunday,PSA Airlines,DCA,VA,TYS,TN,1184,0,61,437
June,Monday,PSA Airlines,DCA,VA,TYS,TN,1178,0,70,437
June,Tuesday,PSA Airlines,DCA,VA,TYS,TN,1181,0,73,437
June,Wednesday,PSA Airlines,DCA,VA,TYS,TN,1184,0,71,437
June,Thursday,PSA Airlines,DCA,VA,TYS,TN,1182,0,62,437
June,Sunday,PSA Airlines,DCA,VA,TYS,TN,1189,0,61,437
June,Monday,PSA Airlines,DCA,VA,TYS,TN,1195,0,62,437
June,Tuesday,PSA Airlines,DCA,VA,TYS,TN,1187,0,64,437
June,Wednesday,PSA Airlines,DCA,VA,TYS,TN,1186,0,65,437
June,Tuesday,PSA Airlines,DCA,VA,ORF,VA,919,0,31,142
June,Wednesday,PSA Airlines,DCA,VA,ORF,VA,911,0,31,142
June,Thursday,PSA Airlines,DCA,VA,AVL,NC,834,0,64,384
June,Saturday,PSA Airlines,DCA,VA,AVL,NC,624,0,61,384
June,Tuesday,PSA Airlines,DCA,VA,AVL,NC,829,0,57,384
June,Thursday,PSA Airlines,DCA,VA,AVL,NC,838,0,70,384
June,Friday,PSA Airlines,DCA,VA,AVL,NC,831,0,60,384
June,Saturday,PSA Airlines,DCA,VA,AVL,NC,630,0,59,384
June,Sunday,PSA Airlines,DCA,VA,AVL,NC,833,0,60,384
June,Monday,PSA Airlines,DCA,VA,AVL,NC,833,0,63,384
June,Tuesday,PSA Airlines,DCA,VA,AVL,NC,827,0,65,384
June,Wednesday,PSA Airlines,DCA,VA,AVL,NC,833,0,58,384
June,Thursday,PSA Airlines,DCA,VA,AVL,NC,826,0,58,384
June,Friday,PSA Airlines,DCA,VA,AVL,NC,833,0,58,384
June,Saturday,PSA Airlines,DCA,VA,AVL,NC,650,0,63,384
June,Sunday,PSA Airlines,DCA,VA,AVL,NC,835,0,58,384
June,Wednesday,PSA Airlines,DCA,VA,AVL,NC,832,0,57,384
June,Thursday,PSA Airlines,DCA,VA,AVL,NC,841,0,58,384
June,Friday,PSA Airlines,DCA,VA,AVL,NC,831,0,60,384
June,Saturday,PSA Airlines,DCA,VA,AVL,NC,636,0,57,384
June,Sunday,PSA Airlines,DCA,VA,AVL,NC,844,0,62,384
June,Monday,PSA Airlines,DCA,VA,AVL,NC,842,0,57,384
June,Tuesday,PSA Airlines,DCA,VA,AVL,NC,830,0,59,384
June,Wednesday,PSA Airlines,DCA,VA,AVL,NC,853,0,61,384
June,Thursday,PSA Airlines,DCA,VA,CLT,NC,846,0,55,331
June,Sunday,PSA Airlines,DCA,VA,CLT,NC,848,0,54,331
June,Monday,PSA Airlines,DCA,VA,CLT,NC,848,0,56,331
June,Tuesday,PSA Airlines,DCA,VA,CLT,NC,857,0,56,331
June,Thursday,PSA Airlines,DCA,VA,CLT,NC,851,0,59,331
June,Monday,PSA Airlines,DCA,VA,CLT,NC,845,0,52,331
June,Wednesday,PSA Airlines,DCA,VA,CLT,NC,859,0,62,331
June,Thursday,PSA Airlines,DCA,VA,CLT,NC,848,0,62,331
June,Friday,PSA Airlines,DCA,VA,CLT,NC,851,0,51,331
June,Sunday,PSA Airlines,DCA,VA,CLT,NC,857,0,60,331
June,Monday,PSA Airlines,DCA,VA,CLT,NC,847,0,58,331
June,Wednesday,PSA Airlines,DCA,VA,CLT,NC,848,0,58,331
June,Friday,PSA Airlines,DCA,VA,CLT,NC,847,0,62,331
June,Sunday,PSA Airlines,DCA,VA,CLT,NC,885,0,51,331
June,Tuesday,PSA Airlines,DCA,VA,CLT,NC,845,0,55,331
June,Wednesday,PSA Airlines,DCA,VA,PHL,PA,1104,0,26,119
June,Saturday,PSA Airlines,DCA,VA,JAX,FL,503,0,99,634
June,Sunday,PSA Airlines,DCA,VA,JAX,FL,505,0,92,634
June,Monday,PSA Airlines,DCA,VA,JAX,FL,508,0,91,634
June,Friday,PSA Airlines,DCA,VA,JAX,FL,506,0,93,634
June,Saturday,PSA Airlines,DCA,VA,JAX,FL,503,0,94,634
June,Sunday,PSA Airlines,DCA,VA,JAX,FL,506,0,88,634
June,Monday,PSA Airlines,DCA,VA,JAX,FL,508,0,90,634
June,Wednesday,PSA Airlines,DCA,VA,JAX,FL,510,0,98,634
June,Thursday,PSA Airlines,DCA,VA,JAX,FL,507,0,88,634
June,Friday,PSA Airlines,DCA,VA,JAX,FL,501,0,92,634
June,Saturday,PSA Airlines,DCA,VA,JAX,FL,504,0,92,634
June,Sunday,PSA Airlines,DCA,VA,JAX,FL,510,0,93,634
June,Monday,PSA Airlines,DCA,VA,JAX,FL,507,0,88,634
June,Wednesday,PSA Airlines,DCA,VA,JAX,FL,505,0,92,634
June,Thursday,PSA Airlines,DCA,VA,JAX,FL,509,0,97,634
June,Friday,PSA Airlines,DCA,VA,JAX,FL,505,0,94,634
June,Sunday,PSA Airlines,DCA,VA,JAX,FL,503,0,91,634
June,Monday,PSA Airlines,DCA,VA,JAX,FL,505,0,92,634
June,Tuesday,PSA Airlines,DCA,VA,JAX,FL,508,0,91,634
June,Wednesday,PSA Airlines,DCA,VA,JAX,FL,503,0,93,634
June,Friday,PSA Airlines,DCA,VA,PNS,FL,1187,0,119,816
June,Saturday,PSA Airlines,DCA,VA,PNS,FL,876,0,114,816
June,Sunday,PSA Airlines,DCA,VA,PNS,FL,1182,0,119,816
June,Monday,PSA Airlines,DCA,VA,PNS,FL,1177,0,115,816
June,Tuesday,PSA Airlines,DCA,VA,PNS,FL,1181,0,109,816
June,Thursday,PSA Airlines,DCA,VA,PNS,FL,1191,0,110,816
June,Friday,PSA Airlines,DCA,VA,PNS,FL,1183,0,113,816
June,Sunday,PSA Airlines,DCA,VA,PNS,FL,1177,0,107,816
June,Tuesday,PSA Airlines,DCA,VA,PNS,FL,1178,0,117,816
June,Wednesday,PSA Airlines,DCA,VA,PNS,FL,1179,0,101,816
June,Thursday,PSA Airlines,DCA,VA,PNS,FL,1179,0,105,816
June,Friday,PSA Airlines,DCA,VA,PNS,FL,1178,0,109,816
June,Sunday,PSA Airlines,DCA,VA,PNS,FL,1181,0,109,816
June,Monday,PSA Airlines,DCA,VA,PNS,FL,1181,0,120,816
June,Tuesday,PSA Airlines,DCA,VA,PNS,FL,1185,0,118,816
June,Wednesday,PSA Airlines,DCA,VA,PNS,FL,1181,0,118,816
June,Thursday,PSA Airlines,DCA,VA,PNS,FL,1178,0,116,816
June,Friday,PSA Airlines,DCA,VA,PNS,FL,1182,0,101,816
June,Sunday,PSA Airlines,DCA,VA,PNS,FL,1191,0,106,816
June,Tuesday,PSA Airlines,DCA,VA,PNS,FL,1179,0,109,816
June,Tuesday,PSA Airlines,DCA,VA,VPS,FL,525,0,120,789
June,Wednesday,PSA Airlines,DCA,VA,VPS,FL,518,0,108,789
June,Friday,PSA Airlines,DCA,VA,VPS,FL,514,0,120,789
June,Sunday,PSA Airlines,DCA,VA,VPS,FL,518,0,110,789
June,Monday,PSA Airlines,DCA,VA,VPS,FL,523,0,108,789
June,Tuesday,PSA Airlines,DCA,VA,VPS,FL,512,0,124,789
June,Wednesday,PSA Airlines,DCA,VA,VPS,FL,518,0,102,789
June,Thursday,PSA Airlines,DCA,VA,VPS,FL,520,0,107,789
June,Friday,PSA Airlines,DCA,VA,VPS,FL,516,0,107,789
June,Sunday,PSA Airlines,DCA,VA,VPS,FL,518,0,106,789
June,Tuesday,PSA Airlines,DCA,VA,VPS,FL,513,0,115,789
June,Wednesday,PSA Airlines,DCA,VA,VPS,FL,516,0,113,789
June,Thursday,PSA Airlines,DCA,VA,VPS,FL,516,0,107,789
June,Friday,PSA Airlines,DCA,VA,VPS,FL,519,0,103,789
June,Monday,PSA Airlines,DCA,VA,VPS,FL,517,0,105,789
June,Tuesday,PSA Airlines,DCA,VA,VPS,FL,516,0,123,789
June,Wednesday,PSA Airlines,DCA,VA,VPS,FL,506,0,116,789
June,Thursday,PSA Airlines,DCA,VA,VPS,FL,509,0,109,789
June,Friday,PSA Airlines,DCA,VA,VPS,FL,532,0,111,789
June,Sunday,PSA Airlines,DCA,VA,VPS,FL,520,0,101,789
June,Monday,PSA Airlines,DCA,VA,VPS,FL,515,0,110,789
June,Tuesday,PSA Airlines,DCA,VA,VPS,FL,517,0,105,789
June,Wednesday,PSA Airlines,DCA,VA,VPS,FL,511,0,105,789
June,Sunday,PSA Airlines,DCA,VA,SAV,GA,1044,0,82,519
June,Monday,PSA Airlines,DCA,VA,SAV,GA,1045,0,77,519
June,Friday,PSA Airlines,DCA,VA,SAV,GA,1043,0,80,519
June,Tuesday,PSA Airlines,DCA,VA,SAV,GA,1039,0,80,519
June,Wednesday,PSA Airlines,DCA,VA,SAV,GA,1049,0,83,519
June,Thursday,PSA Airlines,DCA,VA,SAV,GA,1044,0,80,519
June,Sunday,PSA Airlines,DCA,VA,SAV,GA,1043,0,86,519
June,Monday,PSA Airlines,DCA,VA,SAV,GA,1060,0,79,519
June,Wednesday,PSA Airlines,DCA,VA,SAV,GA,1036,0,87,519
June,Thursday,PSA Airlines,DCA,VA,SAV,GA,1052,0,79,519
June,Friday,PSA Airlines,DCA,VA,SAV,GA,1042,0,77,519
June,Sunday,PSA Airlines,DCA,VA,SAV,GA,1045,0,77,519
June,Tuesday,PSA Airlines,DCA,VA,SAV,GA,1055,0,80,519
June,Friday,PSA Airlines,DCA,VA,BHM,AL,1185,0,97,653
June,Monday,PSA Airlines,DCA,VA,BHM,AL,1187,0,99,653
June,Tuesday,PSA Airlines,DCA,VA,BHM,AL,1214,0,88,653
June,Friday,PSA Airlines,DCA,VA,BHM,AL,1183,0,96,653
June,Monday,PSA Airlines,DCA,VA,BHM,AL,1185,0,96,653
June,Wednesday,PSA Airlines,DCA,VA,BHM,AL,1179,0,88,653
June,Thursday,PSA Airlines,DCA,VA,BHM,AL,1185,0,90,653
June,Sunday,PSA Airlines,DCA,VA,BHM,AL,1181,0,91,653
June,Wednesday,PSA Airlines,DCA,VA,BHM,AL,1194,0,96,653
June,Thursday,PSA Airlines,DCA,VA,BHM,AL,1190,0,95,653
June,Friday,PSA Airlines,DCA,VA,BHM,AL,1192,0,85,653
June,Sunday,PSA Airlines,DCA,VA,BHM,AL,1192,0,86,653
June,Monday,PSA Airlines,DCA,VA,BHM,AL,1186,0,89,653
June,Tuesday,PSA Airlines,DCA,VA,BHM,AL,1194,0,90,653
June,Tuesday,PSA Airlines,DCA,VA,BTV,VT,596,0,66,437
June,Wednesday,PSA Airlines,DCA,VA,BTV,VT,592,0,66,437
June,Tuesday,PSA Airlines,DCA,VA,TLH,FL,1183,0,100,716
June,Wednesday,PSA Airlines,DCA,VA,TLH,FL,1183,0,105,716
June,Friday,PSA Airlines,DCA,VA,TLH,FL,1181,0,105,716
June,Saturday,PSA Airlines,DCA,VA,TLH,FL,1185,0,97,716
June,Sunday,PSA Airlines,DCA,VA,TLH,FL,1181,0,98,716
June,Monday,PSA Airlines,DCA,VA,TLH,FL,1181,0,103,716
June,Tuesday,PSA Airlines,DCA,VA,TLH,FL,1185,0,100,716
June,Saturday,PSA Airlines,DCA,VA,TLH,FL,1185,0,102,716
June,Sunday,PSA Airlines,DCA,VA,TLH,FL,1194,0,93,716
June,Monday,PSA Airlines,DCA,VA,TLH,FL,1185,0,96,716
June,Tuesday,PSA Airlines,DCA,VA,TLH,FL,1182,0,100,716
June,Wednesday,PSA Airlines,DCA,VA,TLH,FL,1179,0,107,716
June,Thursday,PSA Airlines,DCA,VA,TLH,FL,1173,0,97,716
June,Friday,PSA Airlines,DCA,VA,TLH,FL,1194,0,98,716
June,Sunday,PSA Airlines,DCA,VA,TLH,FL,1183,0,101,716
June,Monday,PSA Airlines,DCA,VA,TLH,FL,1182,0,106,716
June,Wednesday,PSA Airlines,DCA,VA,TLH,FL,1180,0,99,716
June,Thursday,PSA Airlines,DCA,VA,TLH,FL,1176,0,99,716
June,Friday,PSA Airlines,DCA,VA,TLH,FL,1181,0,102,716
June,Saturday,PSA Airlines,DCA,VA,TLH,FL,1179,0,92,716
June,Sunday,PSA Airlines,DCA,VA,TLH,FL,1208,0,92,716
June,Monday,PSA Airlines,DCA,VA,TLH,FL,1180,0,97,716
June,Tuesday,PSA Airlines,DCA,VA,TLH,FL,1180,0,102,716
June,Tuesday,PSA Airlines,DCA,VA,ECP,FL,824,0,114,769
June,Wednesday,PSA Airlines,DCA,VA,ECP,FL,821,0,105,769
June,Thursday,PSA Airlines,DCA,VA,PHL,PA,380,0,25,119
June,Friday,PSA Airlines,DCA,VA,PHL,PA,388,0,32,119
June,Saturday,PSA Airlines,DCA,VA,PHL,PA,383,0,32,119
June,Sunday,PSA Airlines,DCA,VA,PHL,PA,389,0,33,119
June,Monday,PSA Airlines,DCA,VA,PHL,PA,387,0,31,119
June,Wednesday,PSA Airlines,DCA,VA,PHL,PA,387,0,37,119
June,Thursday,PSA Airlines,DCA,VA,PHL,PA,383,0,27,119
June,Friday,PSA Airlines,DCA,VA,PHL,PA,387,0,32,119
June,Sunday,PSA Airlines,DCA,VA,PHL,PA,393,0,31,119
June,Tuesday,PSA Airlines,DCA,VA,PHL,PA,389,0,29,119
June,Wednesday,PSA Airlines,DCA,VA,PHL,PA,386,0,31,119
June,Thursday,PSA Airlines,DCA,VA,PHL,PA,386,0,30,119
June,Friday,PSA Airlines,DCA,VA,PHL,PA,385,0,38,119
June,Sunday,PSA Airlines,DCA,VA,PHL,PA,387,0,27,119
June,Monday,PSA Airlines,DCA,VA,PHL,PA,387,0,35,119
June,Tuesday,PSA Airlines,DCA,VA,PHL,PA,382,0,31,119
June,Wednesday,PSA Airlines,DCA,VA,PHL,PA,386,0,30,119
June,Thursday,PSA Airlines,DCA,VA,PHL,PA,384,0,28,119
June,Friday,PSA Airlines,DCA,VA,PHL,PA,387,0,30,119
June,Saturday,PSA Airlines,DCA,VA,PHL,PA,383,0,36,119
June,Sunday,PSA Airlines,DCA,VA,PHL,PA,386,0,32,119
June,Monday,PSA Airlines,DCA,VA,PHL,PA,381,0,34,119
June,Tuesday,PSA Airlines,DCA,VA,PHL,PA,389,0,33,119
June,Wednesday,PSA Airlines,DCA,VA,PHL,PA,385,0,32,119
June,Friday,PSA Airlines,DCA,VA,OKC,OK,1223,0,150,1158
June,Saturday,PSA Airlines,DCA,VA,OKC,OK,1190,0,143,1158
June,Sunday,PSA Airlines,DCA,VA,OKC,OK,1244,0,150,1158
June,Monday,PSA Airlines,DCA,VA,OKC,OK,1227,0,153,1158
June,Tuesday,PSA Airlines,DCA,VA,OKC,OK,1040,0,152,1158
June,Wednesday,PSA Airlines,DCA,VA,OKC,OK,1045,0,150,1158
June,Friday,PSA Airlines,DCA,VA,OKC,OK,1219,0,154,1158
June,Saturday,PSA Airlines,DCA,VA,OKC,OK,1185,0,153,1158
June,Sunday,PSA Airlines,DCA,VA,OKC,OK,1229,0,149,1158
June,Tuesday,PSA Airlines,DCA,VA,OKC,OK,1039,0,150,1158
June,Wednesday,PSA Airlines,DCA,VA,OKC,OK,1041,0,154,1158
June,Thursday,PSA Airlines,DCA,VA,OKC,OK,1229,0,144,1158
June,Friday,PSA Airlines,DCA,VA,OKC,OK,1229,0,153,1158
June,Saturday,PSA Airlines,DCA,VA,OKC,OK,1186,0,160,1158
June,Monday,PSA Airlines,DCA,VA,OKC,OK,1228,0,164,1158
June,Wednesday,PSA Airlines,DCA,VA,OKC,OK,1037,0,157,1158
June,Thursday,PSA Airlines,DCA,VA,OKC,OK,1230,0,151,1158
June,Friday,PSA Airlines,DCA,VA,OKC,OK,1222,0,146,1158
June,Sunday,PSA Airlines,DCA,VA,OKC,OK,1225,0,150,1158
June,Monday,PSA Airlines,DCA,VA,OKC,OK,1223,0,151,1158
June,Tuesday,PSA Airlines,DCA,VA,OKC,OK,1051,0,147,1158
June,Sunday,PSA Airlines,DCA,VA,MSY,LA,515,0,138,969
June,Sunday,PSA Airlines,DCA,VA,MSY,LA,515,0,132,969
June,Sunday,PSA Airlines,DCA,VA,MSY,LA,510,0,134,969
June,Sunday,PSA Airlines,DCA,VA,MSY,LA,521,0,126,969
June,Thursday,PSA Airlines,DCA,VA,PIT,PA,602,0,40,204
June,Friday,PSA Airlines,DCA,VA,PIT,PA,595,0,39,204
June,Tuesday,PSA Airlines,DCA,VA,PIT,PA,595,0,36,204
June,Wednesday,PSA Airlines,DCA,VA,PIT,PA,597,0,35,204
June,Thursday,PSA Airlines,DCA,VA,PIT,PA,602,0,40,204
June,Friday,PSA Airlines,DCA,VA,PIT,PA,598,0,38,204
June,Monday,PSA Airlines,DCA,VA,PIT,PA,602,0,38,204
June,Tuesday,PSA Airlines,DCA,VA,PIT,PA,593,0,36,204
June,Wednesday,PSA Airlines,DCA,VA,PIT,PA,603,0,35,204
June,Thursday,PSA Airlines,DCA,VA,PIT,PA,601,0,36,204
June,Friday,PSA Airlines,DCA,VA,PIT,PA,601,0,40,204
June,Monday,PSA Airlines,DCA,VA,PIT,PA,604,0,39,204
June,Tuesday,PSA Airlines,DCA,VA,PIT,PA,593,0,39,204
June,Friday,PSA Airlines,DCA,VA,PIT,PA,598,0,42,204
June,Monday,PSA Airlines,DCA,VA,PIT,PA,601,0,35,204
June,Tuesday,PSA Airlines,DCA,VA,PIT,PA,607,0,35,204
June,Wednesday,PSA Airlines,DCA,VA,PIT,PA,603,0,37,204
June,Saturday,PSA Airlines,DCA,VA,MGM,AL,1175,0,97,693
June,Monday,PSA Airlines,DCA,VA,MGM,AL,1249,0,100,693
June,Saturday,PSA Airlines,DCA,VA,MGM,AL,1169,0,92,693
June,Monday,PSA Airlines,DCA,VA,MGM,AL,1244,0,102,693
June,Thursday,PSA Airlines,DCA,VA,MGM,AL,1244,0,91,693
June,Friday,PSA Airlines,DCA,VA,MGM,AL,1277,0,98,693
June,Saturday,PSA Airlines,DCA,VA,MGM,AL,1192,0,112,693
June,Sunday,PSA Airlines,DCA,VA,MGM,AL,1246,0,93,693
June,Monday,PSA Airlines,DCA,VA,MGM,AL,1255,0,96,693
June,Thursday,PSA Airlines,DCA,VA,MGM,AL,1247,0,91,693
June,Friday,PSA Airlines,DCA,VA,MGM,AL,1257,0,95,693
June,Saturday,PSA Airlines,DCA,VA,MGM,AL,1184,0,90,693
June,Sunday,PSA Airlines,DCA,VA,MGM,AL,1239,0,91,693
June,Monday,PSA Airlines,DCA,VA,MGM,AL,1259,0,93,693
June,Tuesday,PSA Airlines,DCA,VA,BDL,CT,1274,0,51,313
June,Wednesday,PSA Airlines,DCA,VA,BDL,CT,1281,0,51,313
June,Thursday,PSA Airlines,DCA,VA,CHA,TN,1200,0,80,523
June,Saturday,PSA Airlines,DCA,VA,CHA,TN,1037,0,74,523
June,Sunday,PSA Airlines,DCA,VA,CHA,TN,1190,0,73,523
June,Wednesday,PSA Airlines,DCA,VA,CHA,TN,1189,0,77,523
June,Friday,PSA Airlines,DCA,VA,CHA,TN,1193,0,74,523
June,Saturday,PSA Airlines,DCA,VA,CHA,TN,1052,0,75,523
June,Monday,PSA Airlines,DCA,VA,CHA,TN,1199,0,81,523
June,Tuesday,PSA Airlines,DCA,VA,CHA,TN,1189,0,81,523
June,Wednesday,PSA Airlines,DCA,VA,CHA,TN,1189,0,74,523
June,Thursday,PSA Airlines,DCA,VA,CHA,TN,1186,0,73,523
June,Friday,PSA Airlines,DCA,VA,CHA,TN,1188,0,77,523
June,Saturday,PSA Airlines,DCA,VA,CHA,TN,1042,0,77,523
June,Tuesday,PSA Airlines,DCA,VA,CHA,TN,1189,0,80,523
June,Wednesday,PSA Airlines,DCA,VA,CHA,TN,1193,0,75,523
June,Thursday,PSA Airlines,DCA,VA,CHA,TN,1192,0,72,523
June,Sunday,PSA Airlines,DCA,VA,CHA,TN,1186,0,70,523
June,Monday,PSA Airlines,DCA,VA,CHA,TN,1190,0,69,523
June,Tuesday,PSA Airlines,DCA,VA,CHA,TN,1189,0,70,523
June,Friday,SkyWest Airlines,DCA,VA,MSP,MN,778,0,124,931
June,Wednesday,SkyWest Airlines,DCA,VA,MSP,MN,770,0,143,931
June,Monday,United Airlines,DCA,VA,DEN,CO,982,0,221,1476
June,Sunday,United Airlines,DCA,VA,DEN,CO,982,0,202,1476
